X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000300e-04,1.000000e-06
226,4.80e-01,-6.00e-03,
227,4.60e-01,4.00e-03,
228,4.60e-01,-4.00e-03,
229,4.80e-01,4.00e-03,
230,4.80e-01,4.00e-03,
231,4.40e-01,-4.00e-03,
232,4.60e-01,-4.00e-03,
233,4.80e-01,6.00e-03,
234,4.60e-01,6.00e-03,
235,4.80e-01,-2.00e-03,
236,5.00e-01,6.00e-03,
237,4.40e-01,-2.00e-03,
238,5.00e-01,-4.00e-03,
239,4.40e-01,1.00e-02,
240,4.80e-01,8.00e-03,
241,4.60e-01,-2.00e-03,
242,4.60e-01,0.00e+00,
243,4.80e-01,8.00e-03,
244,4.60e-01,8.00e-03,
245,4.80e-01,-2.00e-03,
246,4.60e-01,0.00e+00,
247,5.00e-01,8.00e-03,
248,4.60e-01,8.00e-03,
249,5.00e-01,0.00e+00,
250,4.60e-01,0.00e+00,
251,4.80e-01,1.00e-02,
252,4.60e-01,0.00e+00,
253,5.00e-01,8.00e-03,
254,4.60e-01,1.00e-02,
255,4.80e-01,0.00e+00,
256,5.00e-01,8.00e-03,
257,4.40e-01,0.00e+00,
258,4.80e-01,0.00e+00,
259,4.60e-01,8.00e-03,
260,4.80e-01,8.00e-03,
261,4.60e-01,-2.00e-03,
262,5.00e-01,-2.00e-03,
263,4.40e-01,8.00e-03,
264,4.60e-01,6.00e-03,
265,4.80e-01,-2.00e-03,
266,5.00e-01,6.00e-03,
267,4.40e-01,-2.00e-03,
268,4.80e-01,6.00e-03,
269,4.60e-01,-4.00e-03,
270,5.00e-01,6.00e-03,
271,4.40e-01,-4.00e-03,
272,4.80e-01,-4.00e-03,
273,4.40e-01,6.00e-03,
274,4.80e-01,6.00e-03,
275,4.40e-01,-6.00e-03,
276,5.00e-01,6.00e-03,
277,4.40e-01,-4.00e-03,
278,5.00e-01,6.00e-03,
279,4.40e-01,-4.00e-03,
280,4.80e-01,6.00e-03,
281,4.40e-01,-4.00e-03,
282,4.60e-01,-4.00e-03,
283,4.80e-01,6.00e-03,
284,4.60e-01,-4.00e-03,
285,4.80e-01,6.00e-03,
286,4.80e-01,-4.00e-03,
287,4.40e-01,6.00e-03,
288,4.60e-01,-4.00e-03,
289,5.00e-01,6.00e-03,
290,4.80e-01,-4.00e-03,
291,4.40e-01,6.00e-03,
292,4.80e-01,6.00e-03,
293,4.40e-01,-4.00e-03,
294,4.60e-01,6.00e-03,
295,4.80e-01,-4.00e-03,
296,4.40e-01,6.00e-03,
297,4.80e-01,-4.00e-03,
298,4.60e-01,6.00e-03,
299,4.80e-01,-4.00e-03,
300,4.80e-01,6.00e-03,
301,4.40e-01,-4.00e-03,
302,4.80e-01,-2.00e-03,
303,4.40e-01,6.00e-03,
304,4.80e-01,6.00e-03,
305,4.40e-01,-2.00e-03,
306,4.80e-01,6.00e-03,
307,4.40e-01,-2.00e-03,
308,4.60e-01,6.00e-03,
309,4.80e-01,-2.00e-03,
310,4.80e-01,6.00e-03,
311,4.40e-01,-2.00e-03,
312,4.80e-01,-2.00e-03,
313,4.40e-01,8.00e-03,
314,4.80e-01,-2.00e-03,
